order_id,customer_id,order_date,order_status,payment_method,total_amount
ORD007548,CUST03252,2025-05-22,completed,NetBanking,1299
ORD007549,CUST03252,2026-06-01,completed,NetBanking,6297
ORD007550,CUST03252,2025-09-09,completed,COD,2998
ORD007551,CUST03252,2026-05-10,completed,Card,3697
ORD007552,CUST03253,2026-08-12,completed,UPI,2697
ORD007553,CUST03253,2026-02-23,completed,UPI,4298
ORD007554,CUST03253,2025-11-26,completed,COD,3498
ORD007555,CUST03254,2025-03-21,completed,COD,699
ORD007556,CUST03254,2025-11-26,completed,Card,3997
ORD007557,CUST03254,2025-09-17,completed,COD,7297
ORD007558,CUST03254,2026-04-01,completed,Card,499
ORD007559,CUST03254,2025-06-03,completed,COD,2999
ORD007560,CUST03255,2025-11-26,completed,UPI,3397
ORD007561,CUST03257,2025-09-26,completed,NetBanking,699
ORD007562,CUST03257,2025-11-30,completed,UPI,5797
ORD007563,CUST03258,2026-07-21,completed,Card,4597
ORD007564,CUST03258,2026-05-17,completed,Card,2998
ORD007565,CUST03260,2026-03-01,completed,NetBanking,5498
ORD007566,CUST03260,2026-07-27,completed,UPI,3498
ORD007567,CUST03260,2026-08-21,completed,Card,2498
ORD007568,CUST03260,2025-05-19,cancelled,COD,899
ORD007569,CUST03261,2025-10-10,completed,UPI,2499
ORD007570,CUST03261,2025-03-12,completed,UPI,3298
ORD007571,CUST03261,2025-07-06,completed,Card,699
ORD007572,CUST03261,2025-10-31,completed,NetBanking,4298
ORD007573,CUST03262,2026-01-28,completed,NetBanking,4298
ORD007574,CUST03264,2026-08-18,completed,Card,3398
ORD007575,CUST03265,2025-06-29,returned,UPI,999
ORD007576,CUST03265,2025-10-26,completed,COD,2999
ORD007577,CUST03265,2025-06-11,completed,NetBanking,699
ORD007578,CUST03265,2025-03-18,completed,UPI,2499
ORD007579,CUST03265,2026-05-09,completed,UPI,1799
ORD007580,CUST03266,2025-04-21,completed,UPI,6997
ORD007581,CUST03266,2025-11-21,completed,UPI,2998
ORD007582,CUST03266,2025-12-13,completed,UPI,2499
ORD007583,CUST03266,2026-04-20,completed,UPI,8497
ORD007584,CUST03266,2026-08-14,completed,NetBanking,1198
ORD007585,CUST03267,2026-02-15,completed,UPI,1498
ORD007586,CUST03267,2025-03-10,completed,NetBanking,1698
ORD007587,CUST03267,2025-11-15,completed,COD,499
ORD007588,CUST03267,2025-09-03,completed,NetBanking,999
ORD007589,CUST03267,2026-01-29,returned,NetBanking,999
ORD007590,CUST03267,2025-09-29,completed,COD,2499
ORD007591,CUST03268,2026-06-13,completed,UPI,2798
ORD007592,CUST03268,2026-04-22,returned,NetBanking,899
ORD007593,CUST03268,2025-11-29,completed,NetBanking,2498
ORD007594,CUST03269,2025-11-02,completed,UPI,4298
ORD007595,CUST03269,2025-03-07,completed,COD,2398
ORD007596,CUST03270,2025-04-12,completed,UPI,5498
ORD007597,CUST03271,2026-06-16,completed,Card,1499
ORD007598,CUST03272,2025-03-01,completed,COD,3498
ORD007599,CUST03273,2025-03-24,cancelled,NetBanking,1998
ORD007600,CUST03275,2026-07-10,completed,Card,2998
ORD007601,CUST03275,2025-10-07,completed,COD,5498
ORD007602,CUST03275,2026-06-25,completed,COD,2998
ORD007603,CUST03275,2025-09-03,cancelled,Card,1499
ORD007604,CUST03275,2025-08-08,completed,NetBanking,1499
ORD007605,CUST03275,2025-10-17,completed,NetBanking,1498
ORD007606,CUST03275,2026-02-11,completed,NetBanking,2998
ORD007607,CUST03275,2026-08-08,completed,UPI,3798
ORD007608,CUST03276,2026-08-08,completed,COD,5498
ORD007609,CUST03276,2026-08-05,completed,UPI,3398
ORD007610,CUST03277,2025-12-22,completed,COD,2998
ORD007611,CUST03277,2026-02-25,completed,NetBanking,899
ORD007612,CUST03278,2026-06-03,completed,UPI,3298
ORD007613,CUST03278,2025-06-18,completed,UPI,699
ORD007614,CUST03278,2025-03-10,completed,Card,2198
ORD007615,CUST03278,2025-08-28,completed,NetBanking,2999
ORD007616,CUST03278,2025-07-14,completed,Card,2499
ORD007617,CUST03278,2026-08-18,completed,Card,3998
ORD007618,CUST03279,2026-01-08,returned,COD,4097
ORD007619,CUST03279,2025-09-24,completed,NetBanking,1499
ORD007620,CUST03279,2025-09-27,completed,NetBanking,2499
ORD007621,CUST03279,2025-07-04,completed,COD,2198
ORD007622,CUST03280,2025-04-13,completed,NetBanking,5297
ORD007623,CUST03280,2025-10-08,completed,UPI,499
ORD007624,CUST03280,2025-08-04,completed,NetBanking,3999
ORD007625,CUST03280,2025-03-16,completed,UPI,3998
ORD007626,CUST03280,2025-06-09,completed,UPI,6297
ORD007627,CUST03281,2025-12-14,completed,NetBanking,1799
ORD007628,CUST03281,2026-02-16,completed,UPI,3998
ORD007629,CUST03281,2026-03-31,completed,COD,2498
ORD007630,CUST03281,2025-10-27,completed,NetBanking,3898
ORD007631,CUST03281,2025-11-11,completed,COD,2999
ORD007632,CUST03281,2025-04-23,completed,Card,4298
ORD007633,CUST03282,2025-05-17,completed,COD,899
ORD007634,CUST03283,2025-05-26,completed,COD,2499
ORD007635,CUST03283,2025-10-24,completed,UPI,3698
ORD007636,CUST03283,2026-05-24,completed,COD,699
ORD007637,CUST03283,2026-01-10,completed,NetBanking,9497
ORD007638,CUST03283,2025-11-09,completed,UPI,5798
ORD007639,CUST03283,2026-04-16,completed,COD,2198
ORD007640,CUST03284,2026-03-23,completed,COD,2499
ORD007641,CUST03285,2025-11-23,completed,UPI,699
ORD007642,CUST03285,2026-07-26,completed,NetBanking,5498
ORD007643,CUST03285,2025-06-20,cancelled,COD,2499
ORD007644,CUST03285,2026-06-30,completed,COD,999
ORD007645,CUST03285,2025-08-31,completed,NetBanking,3999
ORD007646,CUST03285,2025-04-12,completed,COD,6498
ORD007647,CUST03285,2025-11-21,completed,NetBanking,699
ORD007648,CUST03286,2025-03-19,completed,COD,3998
ORD007649,CUST03286,2025-09-23,completed,Card,4998
ORD007650,CUST03286,2026-02-26,cancelled,COD,2999
ORD007651,CUST03286,2025-12-26,completed,UPI,5498
ORD007652,CUST03286,2026-06-12,completed,COD,5798
ORD007653,CUST03286,2026-05-28,completed,UPI,999
ORD007654,CUST03287,2025-08-29,completed,NetBanking,2298
ORD007655,CUST03287,2026-01-15,completed,UPI,6297
ORD007656,CUST03287,2025-07-19,completed,NetBanking,3198
ORD007657,CUST03288,2025-06-14,completed,NetBanking,2597
ORD007658,CUST03290,2026-08-01,completed,Card,699
ORD007659,CUST03290,2025-06-29,completed,COD,1299
ORD007660,CUST03291,2025-11-27,completed,COD,2499
ORD007661,CUST03291,2025-06-08,completed,Card,1799
ORD007662,CUST03291,2026-04-05,completed,UPI,899
ORD007663,CUST03291,2026-05-20,completed,NetBanking,2499
ORD007664,CUST03291,2025-05-14,returned,COD,1799
ORD007665,CUST03291,2025-03-13,completed,UPI,2499
ORD007666,CUST03292,2026-06-15,completed,Card,2298
ORD007667,CUST03292,2025-10-11,completed,COD,4298
ORD007668,CUST03292,2026-07-23,completed,NetBanking,3998
ORD007669,CUST03292,2025-10-01,completed,UPI,3398
ORD007670,CUST03292,2025-10-02,completed,NetBanking,2998
ORD007671,CUST03293,2025-12-06,completed,Card,899
ORD007672,CUST03294,2025-08-04,completed,UPI,699
ORD007673,CUST03294,2026-02-16,completed,COD,2198
ORD007674,CUST03295,2026-08-11,completed,NetBanking,3498
ORD007675,CUST03295,2025-04-27,completed,Card,3297
ORD007676,CUST03295,2025-08-20,completed,Card,5497
ORD007677,CUST03295,2026-07-11,completed,Card,2798
ORD007678,CUST03295,2025-04-09,completed,NetBanking,999
ORD007679,CUST03296,2025-12-05,completed,UPI,3898
ORD007680,CUST03296,2025-11-17,cancelled,COD,999
ORD007681,CUST03297,2025-07-15,completed,Card,6797
ORD007682,CUST03298,2026-04-20,completed,Card,1499
ORD007683,CUST03298,2025-05-08,completed,UPI,4297
ORD007684,CUST03299,2026-02-21,completed,Card,1499
ORD007685,CUST03300,2025-08-23,cancelled,NetBanking,2499
ORD007686,CUST03300,2025-06-25,completed,COD,499
ORD007687,CUST03300,2026-05-30,completed,Card,2499
ORD007688,CUST03300,2026-03-04,completed,COD,699
ORD007689,CUST03302,2025-03-17,completed,COD,6998
ORD007690,CUST03302,2026-03-04,completed,NetBanking,5498
ORD007691,CUST03302,2026-03-12,completed,UPI,3498
ORD007692,CUST03302,2026-01-30,completed,UPI,3398
ORD007693,CUST03302,2026-06-13,completed,NetBanking,6998
ORD007694,CUST03302,2025-10-01,cancelled,UPI,3998
ORD007695,CUST03303,2025-03-13,completed,Card,4597
ORD007696,CUST03303,2025-08-09,completed,UPI,5498
ORD007697,CUST03304,2026-04-17,completed,UPI,3998
ORD007698,CUST03304,2025-09-27,completed,COD,4797
ORD007699,CUST03304,2026-03-24,completed,Card,2499
ORD007700,CUST03304,2026-06-22,completed,NetBanking,2999
ORD007701,CUST03304,2025-07-29,completed,COD,6498
ORD007702,CUST03305,2026-02-28,completed,COD,2499
ORD007703,CUST03305,2026-03-25,completed,UPI,6498
ORD007704,CUST03306,2025-06-05,completed,COD,3698
ORD007705,CUST03306,2025-08-14,completed,COD,7497
ORD007706,CUST03307,2025-04-08,completed,NetBanking,2298
ORD007707,CUST03308,2025-12-06,completed,COD,2698
ORD007708,CUST03309,2025-05-03,completed,COD,2999
ORD007709,CUST03309,2026-08-05,completed,UPI,4797
ORD007710,CUST03310,2026-01-19,completed,COD,1499
ORD007711,CUST03310,2026-01-23,completed,Card,6497
ORD007712,CUST03310,2025-09-20,completed,NetBanking,4997
ORD007713,CUST03310,2025-03-12,completed,COD,6397
ORD007714,CUST03311,2026-02-14,completed,NetBanking,999
ORD007715,CUST03312,2025-09-17,completed,UPI,3798
ORD007716,CUST03312,2025-07-13,returned,COD,2999
ORD007717,CUST03313,2025-08-19,completed,NetBanking,4097
ORD007718,CUST03313,2025-05-12,completed,Card,3999
ORD007719,CUST03313,2025-11-27,completed,UPI,4797
ORD007720,CUST03313,2026-08-04,completed,Card,3998
ORD007721,CUST03314,2026-07-21,completed,Card,6497
ORD007722,CUST03314,2025-12-27,completed,COD,1898
ORD007723,CUST03314,2026-05-21,completed,Card,899
ORD007724,CUST03314,2025-07-30,completed,UPI,7697
ORD007725,CUST03314,2025-03-10,completed,NetBanking,2397
ORD007726,CUST03315,2025-11-30,completed,Card,1299
ORD007727,CUST03315,2026-05-11,completed,COD,1299
ORD007728,CUST03316,2026-05-06,completed,NetBanking,1799
ORD007729,CUST03316,2026-06-10,completed,COD,2998
ORD007730,CUST03317,2025-07-22,completed,Card,4497
ORD007731,CUST03317,2025-05-16,completed,COD,3398
ORD007732,CUST03318,2026-04-04,completed,COD,4798
ORD007733,CUST03318,2025-04-20,completed,Card,3798
ORD007734,CUST03318,2025-07-08,completed,UPI,2499
ORD007735,CUST03318,2025-08-07,completed,NetBanking,2499
ORD007736,CUST03318,2025-12-17,completed,COD,3797
ORD007737,CUST03318,2025-08-28,completed,Card,5498
ORD007738,CUST03319,2026-08-14,completed,NetBanking,699
ORD007739,CUST03319,2025-08-01,completed,UPI,2499
ORD007740,CUST03321,2025-10-20,completed,NetBanking,499
ORD007741,CUST03321,2025-12-27,returned,NetBanking,2298
ORD007742,CUST03322,2026-02-14,completed,UPI,4498
ORD007743,CUST03323,2025-12-28,completed,COD,2698
ORD007744,CUST03323,2026-04-13,completed,UPI,3198
ORD007745,CUST03323,2025-06-18,cancelled,Card,4697
ORD007746,CUST03323,2026-07-02,completed,UPI,3997
ORD007747,CUST03323,2026-02-23,completed,UPI,4797
ORD007748,CUST03323,2026-06-30,completed,NetBanking,1898
ORD007749,CUST03323,2026-02-05,completed,COD,3798
ORD007750,CUST03325,2025-09-06,cancelled,COD,3998
ORD007751,CUST03326,2025-08-10,completed,NetBanking,3297
ORD007752,CUST03326,2025-08-24,completed,UPI,5798
ORD007753,CUST03326,2025-11-09,completed,COD,5798
ORD007754,CUST03326,2025-11-23,cancelled,Card,999
ORD007755,CUST03326,2025-04-15,completed,Card,1299
ORD007756,CUST03326,2025-11-29,returned,COD,699
ORD007757,CUST03327,2025-12-12,completed,COD,1499
ORD007758,CUST03327,2025-07-08,completed,COD,2499
ORD007759,CUST03328,2026-02-08,completed,Card,2999
ORD007760,CUST03328,2025-04-24,completed,NetBanking,699
ORD007761,CUST03328,2026-04-19,completed,UPI,4397
ORD007762,CUST03328,2025-08-19,completed,UPI,5498
ORD007763,CUST03330,2025-07-22,completed,UPI,2198
ORD007764,CUST03330,2025-05-12,completed,NetBanking,2499
ORD007765,CUST03330,2026-05-08,completed,UPI,2998
ORD007766,CUST03330,2025-10-27,completed,UPI,1799
ORD007767,CUST03331,2025-10-23,completed,Card,3198
ORD007768,CUST03332,2025-06-17,completed,UPI,4597
ORD007769,CUST03332,2026-07-06,completed,COD,2499
ORD007770,CUST03333,2026-06-26,completed,NetBanking,2398
ORD007771,CUST03333,2025-10-25,completed,Card,5297
ORD007772,CUST03334,2025-05-18,completed,Card,2499
ORD007773,CUST03335,2026-08-08,completed,NetBanking,1698
ORD007774,CUST03336,2026-03-20,completed,UPI,3998
ORD007775,CUST03336,2025-09-28,completed,COD,6498
ORD007776,CUST03336,2026-03-31,completed,Card,5498
ORD007777,CUST03336,2025-11-14,completed,UPI,1499
ORD007778,CUST03336,2025-04-07,completed,Card,2999
ORD007779,CUST03336,2026-06-28,returned,NetBanking,4298
ORD007780,CUST03337,2026-08-20,completed,NetBanking,1299
ORD007781,CUST03337,2026-02-21,completed,UPI,2798
ORD007782,CUST03338,2026-04-24,completed,UPI,4798
ORD007783,CUST03339,2026-02-01,completed,UPI,4998
ORD007784,CUST03339,2025-08-04,completed,UPI,2499
ORD007785,CUST03339,2026-08-04,completed,NetBanking,3998
ORD007786,CUST03340,2026-02-06,completed,UPI,999
ORD007787,CUST03341,2026-08-20,completed,Card,4897
ORD007788,CUST03341,2025-09-12,completed,NetBanking,6497
ORD007789,CUST03343,2025-03-18,completed,Card,6497
ORD007790,CUST03344,2026-03-14,completed,UPI,1499
ORD007791,CUST03344,2026-03-04,completed,UPI,2499
ORD007792,CUST03345,2025-05-02,completed,Card,5597
ORD007793,CUST03346,2026-04-07,cancelled,Card,3198
ORD007794,CUST03347,2025-11-10,completed,COD,2499
ORD007795,CUST03348,2025-04-04,completed,Card,3098
ORD007796,CUST03349,2026-03-13,completed,COD,3998
ORD007797,CUST03350,2025-07-20,completed,COD,999
ORD007798,CUST03350,2026-02-08,completed,COD,4897
ORD007799,CUST03350,2026-02-28,completed,COD,4998
ORD007800,CUST03351,2025-09-17,completed,COD,1398
ORD007801,CUST03351,2026-08-04,completed,Card,4298
ORD007802,CUST03352,2026-02-22,completed,UPI,3898
ORD007803,CUST03352,2025-10-30,completed,COD,4697
ORD007804,CUST03352,2026-01-07,completed,COD,2999
ORD007805,CUST03352,2025-10-10,completed,Card,5498
ORD007806,CUST03352,2025-12-24,completed,NetBanking,6498
ORD007807,CUST03352,2025-08-03,completed,UPI,499
ORD007808,CUST03352,2025-09-04,completed,NetBanking,2999
ORD007809,CUST03353,2025-07-04,completed,COD,2499
ORD007810,CUST03353,2026-01-07,completed,NetBanking,5797
ORD007811,CUST03353,2025-09-16,completed,UPI,3197
ORD007812,CUST03354,2026-02-06,completed,UPI,2298
ORD007813,CUST03354,2025-03-06,completed,NetBanking,2998
ORD007814,CUST03354,2026-07-26,completed,Card,6498
ORD007815,CUST03354,2025-10-05,completed,UPI,499
ORD007816,CUST03354,2025-06-19,returned,COD,3198
ORD007817,CUST03354,2026-04-01,completed,UPI,5297
ORD007818,CUST03355,2025-06-25,completed,COD,5797
ORD007819,CUST03355,2025-04-08,completed,COD,6297
ORD007820,CUST03356,2025-10-06,completed,NetBanking,4097
ORD007821,CUST03357,2025-04-15,completed,Card,6997
ORD007822,CUST03357,2025-08-14,completed,COD,3997
ORD007823,CUST03357,2026-05-29,completed,NetBanking,2499
ORD007824,CUST03357,2025-12-13,completed,Card,2499
ORD007825,CUST03357,2026-07-16,completed,Card,699
ORD007826,CUST03358,2025-11-21,returned,NetBanking,3298
ORD007827,CUST03358,2025-08-03,cancelled,UPI,4998
ORD007828,CUST03358,2026-05-16,completed,NetBanking,2499
ORD007829,CUST03358,2026-01-29,completed,Card,5997
ORD007830,CUST03358,2026-05-09,completed,UPI,5697
ORD007831,CUST03358,2025-06-12,completed,NetBanking,1299
ORD007832,CUST03358,2026-04-06,completed,COD,3398
ORD007833,CUST03359,2026-07-01,completed,COD,2499
ORD007834,CUST03359,2025-07-12,completed,Card,5797
ORD007835,CUST03360,2025-08-08,completed,UPI,3999
ORD007836,CUST03360,2026-02-09,completed,COD,4197
ORD007837,CUST03360,2026-02-12,completed,UPI,4898
ORD007838,CUST03360,2026-06-10,completed,NetBanking,5798
ORD007839,CUST03361,2025-10-29,completed,NetBanking,5798
ORD007840,CUST03362,2026-01-08,completed,Card,1799
ORD007841,CUST03362,2025-05-02,completed,Card,1799
ORD007842,CUST03363,2025-05-17,completed,Card,2998
ORD007843,CUST03365,2025-05-04,completed,Card,699
ORD007844,CUST03365,2026-07-18,completed,UPI,1798
ORD007845,CUST03365,2025-12-23,completed,UPI,2499
ORD007846,CUST03365,2026-01-07,cancelled,UPI,3997
ORD007847,CUST03365,2025-08-31,cancelled,UPI,2798
ORD007848,CUST03366,2025-12-31,completed,UPI,2897
ORD007849,CUST03366,2025-11-16,completed,Card,3198
ORD007850,CUST03366,2026-08-17,completed,COD,2398
ORD007851,CUST03366,2026-01-23,completed,UPI,6498
ORD007852,CUST03366,2025-09-10,completed,NetBanking,2499
ORD007853,CUST03366,2025-10-04,completed,COD,3298
ORD007854,CUST03366,2025-05-10,completed,NetBanking,3998
ORD007855,CUST03366,2026-06-20,completed,NetBanking,1499
ORD007856,CUST03368,2025-05-26,completed,NetBanking,1998
ORD007857,CUST03368,2026-07-02,completed,Card,2998
ORD007858,CUST03368,2026-01-30,completed,Card,3898
ORD007859,CUST03368,2026-06-02,completed,COD,699
ORD007860,CUST03368,2025-08-07,completed,COD,3498
ORD007861,CUST03368,2025-12-05,completed,UPI,5298
ORD007862,CUST03370,2025-07-17,completed,NetBanking,3798
ORD007863,CUST03372,2025-11-07,completed,UPI,2398
ORD007864,CUST03374,2025-11-10,cancelled,NetBanking,499
ORD007865,CUST03375,2026-03-16,completed,COD,2198
ORD007866,CUST03376,2026-06-18,completed,NetBanking,2499
ORD007867,CUST03376,2026-01-06,completed,NetBanking,899
ORD007868,CUST03376,2025-10-12,completed,UPI,3397
ORD007869,CUST03376,2025-12-05,completed,NetBanking,3998
ORD007870,CUST03376,2025-06-12,completed,UPI,2997
ORD007871,CUST03376,2025-05-17,completed,COD,2198
ORD007872,CUST03376,2026-06-21,completed,UPI,5397
ORD007873,CUST03376,2025-05-03,completed,UPI,2998
ORD007874,CUST03377,2026-03-06,completed,UPI,899
ORD007875,CUST03377,2025-08-07,completed,UPI,4298
ORD007876,CUST03378,2026-07-25,completed,Card,2298
ORD007877,CUST03379,2025-11-01,completed,Card,999
ORD007878,CUST03379,2026-03-20,cancelled,Card,2499
ORD007879,CUST03379,2026-06-05,completed,COD,6797
ORD007880,CUST03380,2026-05-27,cancelled,Card,7997
ORD007881,CUST03380,2026-02-26,completed,UPI,3998
ORD007882,CUST03380,2026-08-02,completed,Card,1498
ORD007883,CUST03381,2026-04-23,completed,UPI,2998
ORD007884,CUST03382,2026-07-09,completed,Card,3198
ORD007885,CUST03384,2025-09-22,completed,COD,3498
ORD007886,CUST03384,2025-08-14,completed,NetBanking,1898
ORD007887,CUST03384,2025-07-19,completed,NetBanking,699
ORD007888,CUST03384,2026-07-23,completed,UPI,3999
ORD007889,CUST03384,2025-07-25,completed,COD,3697
ORD007890,CUST03385,2025-07-01,returned,Card,2499
ORD007891,CUST03386,2026-01-07,completed,NetBanking,2498
ORD007892,CUST03386,2025-09-13,completed,UPI,999
ORD007893,CUST03386,2026-06-01,completed,Card,2298
ORD007894,CUST03386,2025-06-18,completed,COD,2499
ORD007895,CUST03387,2025-05-01,completed,Card,4797
ORD007896,CUST03388,2025-07-17,completed,Card,2397
ORD007897,CUST03388,2026-03-24,completed,Card,3498
ORD007898,CUST03388,2025-03-04,completed,COD,4597
ORD007899,CUST03388,2026-06-13,completed,COD,4298
ORD007900,CUST03388,2026-07-23,completed,Card,4697
ORD007901,CUST03388,2025-03-20,completed,NetBanking,6498
ORD007902,CUST03389,2025-04-23,completed,NetBanking,499
ORD007903,CUST03389,2026-03-28,completed,NetBanking,6397
ORD007904,CUST03389,2025-06-01,completed,Card,1799
ORD007905,CUST03389,2025-06-11,completed,NetBanking,3498
ORD007906,CUST03389,2025-07-21,completed,COD,8297
ORD007907,CUST03390,2026-04-04,completed,Card,5498
ORD007908,CUST03390,2025-11-27,completed,UPI,5498
ORD007909,CUST03390,2025-08-06,completed,UPI,5798
ORD007910,CUST03391,2025-09-01,completed,NetBanking,899
ORD007911,CUST03391,2025-10-06,completed,NetBanking,999
ORD007912,CUST03391,2026-05-15,completed,NetBanking,999
ORD007913,CUST03392,2026-04-28,completed,UPI,6498
ORD007914,CUST03393,2026-07-04,completed,COD,5298
ORD007915,CUST03393,2026-05-05,completed,COD,1898
ORD007916,CUST03393,2026-06-23,completed,COD,6498
ORD007917,CUST03393,2025-08-19,completed,Card,3999
ORD007918,CUST03393,2025-08-26,returned,UPI,699
ORD007919,CUST03394,2025-03-24,completed,NetBanking,1499
ORD007920,CUST03396,2025-09-28,completed,UPI,2499
ORD007921,CUST03397,2026-06-26,completed,COD,6497
ORD007922,CUST03398,2026-06-19,completed,Card,5798
ORD007923,CUST03398,2025-11-27,returned,COD,3398
ORD007924,CUST03398,2025-07-28,completed,Card,4298
ORD007925,CUST03398,2026-06-03,cancelled,COD,3698
ORD007926,CUST03399,2026-02-03,completed,NetBanking,3398
ORD007927,CUST03399,2025-10-11,completed,NetBanking,5297
ORD007928,CUST03399,2025-09-12,completed,NetBanking,2998
ORD007929,CUST03399,2025-12-23,completed,COD,5798
ORD007930,CUST03399,2025-08-03,completed,UPI,2499
ORD007931,CUST03399,2025-10-03,completed,NetBanking,6797
ORD007932,CUST03399,2025-08-17,completed,UPI,4498
ORD007933,CUST03399,2026-01-19,completed,UPI,1798
ORD007934,CUST03400,2025-06-07,completed,NetBanking,6998
